id,coord,weather,base,clouds,sys,areaid,name,cod,rain,visibility,dt,wind_degree,wind_speed,temp_max,temp_min,humidity,pressure,temp
ObjectId(571da7b6d9125d030a58696f),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7b6d9125d030a586970),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7b6d9125d030a586971),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7b7d9125d030a586972),"{""lon"":-72.93,""lat"":41.31}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.005,""country"":""US"",""sunrise"":1461578179,""sunset"":1461627808}",4839366,New Haven,200,,,2014,187.502,2.86,285.15,277.04,39,1018,281.6
ObjectId(571da7b7d9125d030a586973),"{""lon"":-72.93,""lat"":41.31}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.005,""country"":""US"",""sunrise"":1461578179,""sunset"":1461627808}",4839366,New Haven,200,,,2014,187.502,2.86,285.15,277.04,39,1018,281.6
ObjectId(571da7b7d9125d030a586974),"{""lon"":-72.87,""lat"":41.28}","[{""id"":804,""main"":""Clouds"",""description"":""overcast clouds"",""icon"":""04n""}]",cmc stations,"{""all"":90}","{""type"":1,""id"":626,""message"":0.0055,""country"":""US"",""sunrise"":1461578168,""sunset"":1461627790}",4833425,East Haven,200,,,2014,190,1.5,285.15,277.04,81,1017,281.56
ObjectId(571da7b8d9125d030a586975),"{""lon"":-72.87,""lat"":41.28}","[{""id"":804,""main"":""Clouds"",""description"":""overcast clouds"",""icon"":""04n""}]",cmc stations,"{""all"":90}","{""type"":1,""id"":626,""message"":0.0055,""country"":""US"",""sunrise"":1461578168,""sunset"":1461627790}",4833425,East Haven,200,,,2014,190,1.5,285.15,277.04,81,1017,281.56
ObjectId(571da7b8d9125d030a586976),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7b8d9125d030a586977),"{""lon"":-72.93,""lat"":41.31}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.005,""country"":""US"",""sunrise"":1461578179,""sunset"":1461627808}",4839366,New Haven,200,,,2014,187.502,2.86,285.15,277.04,39,1018,281.6
ObjectId(571da7b9d9125d030a586978),"{""lon"":-72.95,""lat"":41.27}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0262,""country"":""US"",""sunrise"":1461578188,""sunset"":1461627808}",4845419,West Haven,200,,,2014,187.502,2.86,285.15,280.37,39,1018,281.9
ObjectId(571da7b9d9125d030a586979),"{""lon"":-72.93,""lat"":41.31}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.005,""country"":""US"",""sunrise"":1461578179,""sunset"":1461627808}",4839366,New Haven,200,,,2014,187.502,2.86,285.15,277.04,39,1018,281.6
ObjectId(571da7b9d9125d030a58697a),"{""lon"":-72.9,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0046,""country"":""US"",""sunrise"":1461578162,""sunset"":1461627810}",4835654,Hamden,200,,,2014,187.502,2.86,282.15,280.37,39,1018,281.75
ObjectId(571da7bad9125d030a58697b),"{""lon"":-72.93,""lat"":41.31}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.005,""country"":""US"",""sunrise"":1461578179,""sunset"":1461627808}",4839366,New Haven,200,,,2014,187.502,2.86,285.15,277.04,39,1018,281.6
ObjectId(571da7bad9125d030a58697c),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7bad9125d030a58697d),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7bbd9125d030a58697e),"{""lon"":20.38,""lat"":53.05}","[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]",cmc stations,"{""all"":32}","{""message"":0.0038,""country"":""PL"",""sunrise"":1461554198,""sunset"":1461607033}",7530880,Powiat m＼awski,200,,,2014,165.002,1.96,276.4,276.4,79,998.29,276.4
ObjectId(571da7bbd9125d030a58697f),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7bbd9125d030a586980),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7bcd9125d030a586981),"{""lon"":-73.01,""lat"":41.35}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.006,""country"":""US"",""sunrise"":1461578194,""sunset"":1461627831}",4846022,Woodbridge,200,,,2014,161.502,0.86,283.15,280.37,39,1018,281.78
ObjectId(571da7bcd9125d030a586982),"{""lon"":11.3,""lat"":51.47}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":3,""id"":4880,""message"":0.0098,""country"":""DE"",""sunrise"":1461556642,""sunset"":1461608942}",2841693,Sangerhausen,200,{},,2014,260,4.6,274.82,273.15,88,1010,273.72
ObjectId(571da7bcd9125d030a586983),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7bdd9125d030a586984),"{""lon"":11.21,""lat"":51.46}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",stations,"{""all"":75}","{""type"":1,""id"":4880,""message"":0.0278,""country"":""DE"",""sunrise"":1461556665,""sunset"":1461608962}",2814570,Wallhausen,200,,10000,2014,260,4.6,275.93,273.15,88,1010,274.04
ObjectId(571da7bdd9125d030a586985),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7bdd9125d030a586986),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7bed9125d030a586987),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7bed9125d030a586988),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7bed9125d030a586989),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7bed9125d030a58698a),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7bfd9125d030a58698b),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7bfd9125d030a58698c),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7bfd9125d030a58698d),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7c0d9125d030a58698e),"{""lon"":-72.93,""lat"":41.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.0108,""country"":""US"",""sunrise"":1461578169,""sunset"":1461627818}",4839373,New Haven County,200,,,2014,187.502,2.86,283.15,280.37,39,1018,281.86
ObjectId(571da7c0d9125d030a58698f),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7c0d9125d030a586990),"{""lon"":-72.93,""lat"":41.31}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",cmc stations,"{""all"":0}","{""type"":1,""id"":627,""message"":0.005,""country"":""US"",""sunrise"":1461578179,""sunset"":1461627808}",4839366,New Haven,200,,,2014,187.502,2.86,285.15,277.04,39,1018,281.6
ObjectId(571da7c1d9125d030a586991),"{""lon"":20.96,""lat"":49.15}","[{""id"":600,""main"":""Snow"",""description"":""light snow"",""icon"":""13d""}]",cmc stations,"{""all"":90}","{""type"":3,""id"":5906,""message"":0.0033,""country"":""SK"",""sunrise"":1461554685,""sunset"":1461606257}",724286,Lipany,200,{},,2014,270,2.1,277.15,273.15,85,1003,274.85
ObjectId(571da7c1d9125d030a586992),"{""lon"":11.38,""lat"":51.4}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",cmc stations,"{""all"":75}","{""type"":3,""id"":4880,""message"":0.0119,""country"":""DE"",""sunrise"":1461556634,""sunset"":1461608911}",2958266,Allstedt,200,{},,2014,260,4.6,274.82,273.15,88,1010,273.84
ObjectId(571da7c1d9125d030a586993),"{""lon"":11.37,""lat"":51.68}","[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]",cmc stations,"{""all"":44}","{""type"":3,""id"":255725,""message"":0.0065,""country"":""DE"",""sunrise"":1461556591,""sunset"":1461608960}",2820197,Ulzigerode,200,{},,2014,238,1.54,274.82,273.15,88,1023.62,273.88
ObjectId(571da7c2d9125d030a586994),"{""lon"":20.9,""lat"":49.35}","[{""id"":600,""main"":""Snow"",""description"":""light snow"",""icon"":""13d""}]",cmc stations,"{""all"":90}","{""type"":3,""id"":5906,""message"":0.0106,""country"":""PL"",""sunrise"":1461554670,""sunset"":1461606301}",7533472,Muszyna,200,{},,2014,270,2.1,274.26,273.15,85,1003,273.71
ObjectId(571da7c2d9125d030a586995),"{""lon"":20.18,""lat"":53.1}","[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]",cmc stations,"{""all"":32}","{""message"":0.011,""country"":""PL"",""sunrise"":1461554238,""sunset"":1461607090}",766162,Lipowiec Koscielny,200,,,2014,165.002,1.96,276.4,276.4,79,998.29,276.4
ObjectId(571da7c3d9125d030a586996),"{""lon"":20.69,""lat"":49.3}","[{""id"":600,""main"":""Snow"",""description"":""light snow"",""icon"":""13d""}]",cmc stations,"{""all"":90}","{""type"":3,""id"":5906,""message"":0.0066,""country"":""SK"",""sunrise"":1461554727,""sunset"":1461606344}",723505,Stara lubovna,200,{},,2014,270,2.1,274.26,273.15,85,1003,273.73
ObjectId(571da7c3d9125d030a586997),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7c4d9125d030a586998),"{""lon"":20.96,""lat"":49.15}","[{""id"":600,""main"":""Snow"",""description"":""light snow"",""icon"":""13d""}]",cmc stations,"{""all"":90}","{""type"":3,""id"":5906,""message"":0.0033,""country"":""SK"",""sunrise"":1461554685,""sunset"":1461606257}",724286,Lipany,200,{},,2014,270,2.1,277.15,273.15,85,1003,274.85
ObjectId(571da7c4d9125d030a586999),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7c4d9125d030a58699a),"{""lon"":-47,""lat"":-23.4}","[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}]",stations,"{""all"":0}","{""type"":1,""id"":4575,""message"":0.0275,""country"":""BR"",""sunrise"":1461576353,""sunset"":1461617129}",3453544,Pirapora do Bom Jesus,200,,10000,2014,30,1.5,299.26,294.15,57,1014,297.86
ObjectId(571da7c5d9125d030a58699b),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7c5d9125d030a58699c),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7c5d9125d030a58699d),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7c6d9125d030a58699e),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7c6d9125d030a58699f),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7c6d9125d030a5869a0),"{""lon"":11.3,""lat"":51.37}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",stations,"{""all"":75}","{""type"":1,""id"":4880,""message"":0.0289,""country"":""DE"",""sunrise"":1461556658,""sunset"":1461608926}",2955394,Artern,200,,10000,2014,260,4.6,274.26,273.15,88,1010,273.49
ObjectId(571da7c7d9125d030a5869a1),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7c7d9125d030a5869a2),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7c7d9125d030a5869a3),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7c8d9125d030a5869a4),"{""lon"":32.83,""lat"":39.92}","[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]",cmc stations,"{""all"":40}","{""type"":1,""id"":6022,""message"":0.0038,""country"":""TR"",""sunrise"":1461552968,""sunset"":1461602257}",323784,Ankara,200,,,2014,240,3.6,285.93,285.15,54,1002,285.55
ObjectId(571da7c8d9125d030a5869a5),"{""lon"":20.38,""lat"":53.05}","[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]",cmc stations,"{""all"":32}","{""message"":0.0038,""country"":""PL"",""sunrise"":1461554198,""sunset"":1461607033}",7530880,Powiat m＼awski,200,,,2014,165.002,1.96,276.4,276.4,79,998.29,276.4
ObjectId(571da7c8d9125d030a5869a6),"{""lon"":20.38,""lat"":53.05}","[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]",cmc stations,"{""all"":32}","{""message"":0.0038,""country"":""PL"",""sunrise"":1461554198,""sunset"":1461607033}",7530880,Powiat m＼awski,200,,,2014,165.002,1.96,276.4,276.4,79,998.29,276.4
ObjectId(571da7c9d9125d030a5869a7),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7c9d9125d030a5869a8),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7c9d9125d030a5869a9),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7cad9125d030a5869aa),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7cad9125d030a5869ab),"{""lon"":11.1,""lat"":51.35}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",stations,"{""all"":75}","{""type"":1,""id"":4880,""message"":0.0306,""country"":""DE"",""sunrise"":1461556710,""sunset"":1461608970}",2953459,Bad Frankenhausen,200,,10000,2014,260,4.6,275.93,273.15,82,1010,274.04
ObjectId(571da7cad9125d030a5869ac),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7cbd9125d030a5869ad),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7cbd9125d030a5869ae),"{""lon"":32.85,""lat"":39.92}","[{""id"":802,""main"":""Clouds"",""description"":""scattered clouds"",""icon"":""03d""}]",cmc stations,"{""all"":40}","{""type"":1,""id"":6022,""message"":0.0036,""country"":""TR"",""sunrise"":1461552963,""sunset"":1461602252}",323786,Ankara,200,,,2014,240,3.6,285.93,285.15,54,1002,285.54
ObjectId(571da7cbd9125d030a5869af),"{""lon"":11.43,""lat"":51.3}","[{""id"":803,""main"":""Clouds"",""description"":""broken clouds"",""icon"":""04d""}]",stations,"{""all"":75}","{""type"":1,""id"":4880,""message"":0.0309,""country"":""DE"",""sunrise"":1461556639,""sunset"":1461608883}",2844651,Rossleben,200,,10000,2014,260,4.6,276.48,273.15,88,1010,274.12
ObjectId(571da7ccd9125d030a5869b0),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7ccd9125d030a5869b1),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7ccd9125d030a5869b2),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7cdd9125d030a5869b3),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
ObjectId(571da7cdd9125d030a5869b4),"{""lon"":1.97,""lat"":49.1}","[{""id"":500,""main"":""Rain"",""description"":""light rain"",""icon"":""10d""}]",cmc stations,"{""all"":80}","{""type"":3,""id"":5610,""message"":0.0145,""country"":""FR"",""sunrise"":1461559244,""sunset"":1461610812}",2971316,Us,200,"{""3h"":1.045}",,2014,230,2.1,277.59,276.48,86,1017,277.09
